symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple,original_risk_percent,v12_quality_tier,pre_satellite_risk_percent,satellite_v12_tier
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-03-03 04:00:00+00:00,2014-03-04 08:00:00+00:00,0.05,-1.0000000000000013,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-03-07 12:00:00+00:00,2014-03-07 16:00:00+00:00,0.55,-0.9999999999999785,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-11 04:00:00+00:00,2014-03-11 20:00:00+00:00,0.025,-0.9999999999999873,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-11 08:00:00+00:00,2014-03-11 20:00:00+00:00,0.55,-1.000000000000002,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-03-14 16:00:00+00:00,2014-03-17 12:00:00+00:00,0.15,-1.000000000000003,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-17 04:00:00+00:00,2014-03-18 16:00:00+00:00,0.025,2.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-17 08:00:00+00:00,2014-03-18 16:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-21 08:00:00+00:00,2014-03-24 20:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-24 08:00:00+00:00,2014-03-25 20:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-03-28 20:00:00+00:00,2014-04-02 12:00:00+00:00,0.15,3.0,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-31 04:00:00+00:00,2014-03-31 08:00:00+00:00,0.025,-0.9999999999999999,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-03-31 12:00:00+00:00,2014-04-04 12:00:00+00:00,0.15,0.6749777234250162,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-04-01 08:00:00+00:00,2014-04-01 16:00:00+00:00,0.15,-0.9999999999999825,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-04-02 04:00:00+00:00,2014-04-04 20:00:00+00:00,0.05,-1.0000000000000087,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-04-02 08:00:00+00:00,2014-04-03 04:00:00+00:00,0.55,-1.0000000000000018,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-04-08 04:00:00+00:00,2014-04-08 12:00:00+00:00,0.025,2.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-04-08 12:00:00+00:00,2014-04-10 04:00:00+00:00,0.4,2.5,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-04-08 16:00:00+00:00,2014-04-11 16:00:00+00:00,0.4,0.07196053781387075,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-04-08 16:00:00+00:00,2014-04-11 16:00:00+00:00,0.2,0.0,0.2,UNCHANGED,0.2,UNCHANGED
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-04-10 00:00:00+00:00,2014-04-14 04:00:00+00:00,0.55,0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-04-10 20:00:00+00:00,2014-04-14 04:00:00+00:00,0.55,-1.0000000000000078,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-04-16 12:00:00+00:00,2014-04-17 20:00:00+00:00,0.4,0.0,0.4,UNCHANGED,0.4,UNCHANGED
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-04-28 12:00:00+00:00,2014-04-28 20:00:00+00:00,0.55,-0.9999999999999941,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-04-30 16:00:00+00:00,2014-05-02 16:00:00+00:00,0.4,0.12435048302262161,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2014-05-01 12:00:00+00:00,2014-05-02 16:00:00+00:00,0.4,-0.9999999999999793,0.4,UNCHANGED,0.4,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-05 04:00:00+00:00,2014-05-07 16:00:00+00:00,0.05,0.027215038743540705,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-05-06 12:00:00+00:00,2014-05-08 08:00:00+00:00,0.4,0.0,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-05-06 16:00:00+00:00,2014-05-08 00:00:00+00:00,0.5,-1.0000000000000093,0.5,UNCHANGED,0.5,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-06 16:00:00+00:00,2014-05-07 16:00:00+00:00,0.15,-1.0000000000000047,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-06 20:00:00+00:00,2014-05-07 16:00:00+00:00,0.15,-1.0000000000000129,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-07 08:00:00+00:00,2014-05-07 16:00:00+00:00,0.05,-0.9999999999999781,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-05-08 04:00:00+00:00,2014-05-09 20:00:00+00:00,0.025,0.10165076658362704,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-05-12 08:00:00+00:00,2014-05-13 12:00:00+00:00,0.55,-0.9999999999999953,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-05-14 04:00:00+00:00,2014-05-14 20:00:00+00:00,0.025,0.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-05-15 08:00:00+00:00,2014-05-15 16:00:00+00:00,0.55,-0.9999999999999954,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-19 12:00:00+00:00,2014-05-20 00:00:00+00:00,0.05,-0.9999999999999921,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-21 12:00:00+00:00,2014-05-21 16:00:00+00:00,0.05,-1.0000000000000213,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-06-05 16:00:00+00:00,2014-06-10 12:00:00+00:00,0.15,-1.0,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-06-12 08:00:00+00:00,2014-06-13 12:00:00+00:00,0.55,0.01623655592428966,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-06-12 20:00:00+00:00,2014-06-13 08:00:00+00:00,0.15,-1.0000000000000104,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-06-13 20:00:00+00:00,2014-06-19 00:00:00+00:00,0.15,-0.9999999999999922,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-06-16 08:00:00+00:00,2014-06-16 12:00:00+00:00,0.55,-1.0000000000000016,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2014-06-19 12:00:00+00:00,2014-06-24 12:00:00+00:00,0.4,-1.0000000000000053,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-06-19 16:00:00+00:00,2014-06-24 12:00:00+00:00,0.2,-0.9999999999999997,0.2,UNCHANGED,0.2,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-06-20 04:00:00+00:00,2014-06-20 20:00:00+00:00,0.15,-0.9999999999999932,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-06-20 12:00:00+00:00,2014-06-23 12:00:00+00:00,0.15,-1.0000000000000338,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-06-23 04:00:00+00:00,2014-06-24 12:00:00+00:00,0.025,-1.00000000000002,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-06-26 12:00:00+00:00,2014-06-26 16:00:00+00:00,0.4,-0.9999999999999911,0.4,UNCHANGED,0.4,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-06-26 16:00:00+00:00,2014-07-01 12:00:00+00:00,0.15,-0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-06-27 04:00:00+00:00,2014-06-30 12:00:00+00:00,0.025,-1.000000000000024,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-06-27 08:00:00+00:00,2014-07-02 04:00:00+00:00,0.05,-1.0000000000000118,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-06-30 04:00:00+00:00,2014-07-01 08:00:00+00:00,0.05,-1.0000000000000255,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-06-30 16:00:00+00:00,2014-07-01 20:00:00+00:00,0.5,3.0,0.5,UNCHANGED,0.5,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-06-30 16:00:00+00:00,2014-07-01 12:00:00+00:00,0.4,2.5,0.4,UNCHANGED,0.4,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-07-01 08:00:00+00:00,2014-07-02 04:00:00+00:00,0.55,0.43567644922346016,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2014-07-01 12:00:00+00:00,2014-07-04 12:00:00+00:00,0.4,0.0,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-07-02 12:00:00+00:00,2014-07-03 16:00:00+00:00,0.15,-0.9999999999999889,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-07-10 12:00:00+00:00,2014-07-10 20:00:00+00:00,0.05,-0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-07-10 16:00:00+00:00,2014-07-14 08:00:00+00:00,0.15,-1.0000000000000258,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-07-16 12:00:00+00:00,2014-07-21 08:00:00+00:00,0.55,-0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-07-16 16:00:00+00:00,2014-07-18 20:00:00+00:00,0.55,-0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-07-16 20:00:00+00:00,2014-07-18 20:00:00+00:00,0.55,-0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-07-23 04:00:00+00:00,2014-07-24 12:00:00+00:00,0.025,0.024120191876740544,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-07-25 04:00:00+00:00,2014-07-26 00:00:00+00:00,0.025,-0.9999999999999848,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-08-05 20:00:00+00:00,2014-08-06 20:00:00+00:00,0.55,-0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2014-08-08 16:00:00+00:00,2014-08-12 20:00:00+00:00,0.2,-0.0,0.2,UNCHANGED,0.2,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-08-09 00:00:00+00:00,2014-08-12 20:00:00+00:00,0.15,-0.9999999999999873,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2014-08-19 16:00:00+00:00,2014-08-20 12:00:00+00:00,0.2,-1.0000000000000047,0.2,UNCHANGED,0.2,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-19 16:00:00+00:00,2014-08-21 00:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-19 20:00:00+00:00,2014-08-21 00:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-20 00:00:00+00:00,2014-08-21 00:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-20 04:00:00+00:00,2014-08-21 00:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-20 08:00:00+00:00,2014-08-21 04:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-08-20 08:00:00+00:00,2014-08-22 12:00:00+00:00,0.55,0.3185981950388574,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-08-20 12:00:00+00:00,2014-08-21 20:00:00+00:00,0.55,-0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-20 12:00:00+00:00,2014-08-22 16:00:00+00:00,0.05,0.9419667454536201,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-21 00:00:00+00:00,2014-08-26 08:00:00+00:00,0.15,0.15577360082052863,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-21 04:00:00+00:00,2014-08-21 20:00:00+00:00,0.05,-0.9999999999999956,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-08-22 04:00:00+00:00,2014-08-27 12:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 00:00:00+00:00,2014-09-02 12:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 04:00:00+00:00,2014-09-03 20:00:00+00:00,0.05,0.6574581423222564,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 08:00:00+00:00,2014-09-03 20:00:00+00:00,0.05,0.13989325632378072,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 12:00:00+00:00,2014-09-03 08:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2014-09-02 12:00:00+00:00,2014-09-03 08:00:00+00:00,0.4,2.5,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2014-09-02 16:00:00+00:00,2014-09-04 16:00:00+00:00,0.2,3.0,0.2,UNCHANGED,0.2,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 20:00:00+00:00,2014-09-03 12:00:00+00:00,0.15,-0.9999999999999863,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-09-03 16:00:00+00:00,2014-09-05 04:00:00+00:00,0.15,4.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-05 12:00:00+00:00,2014-09-06 00:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-05 16:00:00+00:00,2014-09-08 12:00:00+00:00,0.15,3.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-09-05 20:00:00+00:00,2014-09-08 12:00:00+00:00,0.15,4.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-08 04:00:00+00:00,2014-09-08 20:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-08 08:00:00+00:00,2014-09-08 16:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-08 12:00:00+00:00,2014-09-08 16:00:00+00:00,0.15,-0.999999999999988,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-08 20:00:00+00:00,2014-09-11 16:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-09-08 20:00:00+00:00,2014-09-10 20:00:00+00:00,0.15,-1.000000000000003,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-09 08:00:00+00:00,2014-09-16 08:00:00+00:00,0.05,2.507007675977955,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-09-09 20:00:00+00:00,2014-09-10 16:00:00+00:00,0.15,-1.0000000000000002,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-09 20:00:00+00:00,2014-09-16 20:00:00+00:00,0.15,1.5394746776372041,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-10 12:00:00+00:00,2014-09-17 12:00:00+00:00,0.05,1.559803343391355,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-11 08:00:00+00:00,2014-09-18 00:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-12 04:00:00+00:00,2014-09-18 04:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-09-17 12:00:00+00:00,2014-09-18 08:00:00+00:00,0.15,3.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-09-17 16:00:00+00:00,2014-09-18 08:00:00+00:00,0.15,3.0,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-17 20:00:00+00:00,2014-09-18 04:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-18 00:00:00+00:00,2014-09-23 12:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-18 04:00:00+00:00,2014-09-23 12:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-18 08:00:00+00:00,2014-09-19 12:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
