symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2018-06-28 16:00:00+00:00,2018-06-29 08:00:00+00:00,0.2,-0.9999999999999838
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-10 08:00:00+00:00,2018-07-11 04:00:00+00:00,0.25,-0.9999999999999963
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-10 16:00:00+00:00,2018-07-11 04:00:00+00:00,0.25,-0.9999999999999958
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-11 20:00:00+00:00,2018-07-16 04:00:00+00:00,0.25,0.7805204374970456
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-12 00:00:00+00:00,2018-07-16 04:00:00+00:00,0.25,0.5515043238006673
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-12 08:00:00+00:00,2018-07-16 04:00:00+00:00,0.25,0.04863421303464528
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-12 16:00:00+00:00,2018-07-19 16:00:00+00:00,0.25,1.4484845083271127
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-13 04:00:00+00:00,2018-07-14 00:00:00+00:00,0.25,-1.000000000000018
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-17 20:00:00+00:00,2018-07-20 00:00:00+00:00,0.25,-0.9999999999999941
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-07-18 04:00:00+00:00,2018-07-20 00:00:00+00:00,0.25,-0.999999999999991
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2018-07-19 16:00:00+00:00,2018-07-20 00:00:00+00:00,0.2,-1.000000000000008
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-07-23 04:00:00+00:00,2018-07-25 08:00:00+00:00,0.15,-1.0000000000000115
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-08-01 08:00:00+00:00,2018-08-02 00:00:00+00:00,0.25,-0.9999999999999826
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-08-01 12:00:00+00:00,2018-08-02 00:00:00+00:00,0.25,-0.9999999999999994
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-08-03 00:00:00+00:00,2018-08-07 12:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-08-03 12:00:00+00:00,2018-08-03 16:00:00+00:00,0.25,-0.999999999999993
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2018-08-04 00:00:00+00:00,2018-08-10 12:00:00+00:00,0.15,4.0
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,-1,2018-08-06 12:00:00+00:00,2018-08-10 00:00:00+00:00,0.4,3.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2018-08-06 16:00:00+00:00,2018-08-10 12:00:00+00:00,0.2,3.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2018-08-07 20:00:00+00:00,2018-08-10 12:00:00+00:00,0.15,4.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2018-08-08 16:00:00+00:00,2018-08-09 16:00:00+00:00,0.5,-1.0000000000000058
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2018-08-09 20:00:00+00:00,2018-08-14 12:00:00+00:00,0.15,0.5314169022657277
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-08-10 00:00:00+00:00,2018-08-10 20:00:00+00:00,0.25,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-08-10 04:00:00+00:00,2018-08-13 04:00:00+00:00,0.15,3.0
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2018-08-10 08:00:00+00:00,2018-08-10 09:00:00+00:00,0.1,3.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2018-08-10 08:00:00+00:00,2018-08-14 12:00:00+00:00,0.15,0.028305776037453722
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-08-10 12:00:00+00:00,2018-08-14 20:00:00+00:00,0.25,3.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2018-08-15 04:00:00+00:00,2018-08-20 16:00:00+00:00,0.15,-0.9999999999999923
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2018-08-15 16:00:00+00:00,2018-08-16 20:00:00+00:00,0.15,-1.0000000000000078
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-08-24 04:00:00+00:00,2018-08-27 08:00:00+00:00,0.25,-1.0000000000000027
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-08-29 20:00:00+00:00,2018-08-30 16:00:00+00:00,0.25,-1.0000000000000038
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2018-08-30 08:00:00+00:00,2018-08-31 16:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2018-09-06 08:00:00+00:00,2018-09-07 20:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2018-09-07 04:00:00+00:00,2018-09-07 16:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2018-09-07 08:00:00+00:00,2018-09-08 00:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2018-09-12 04:00:00+00:00,2018-09-12 20:00:00+00:00,0.25,-1.0000000000000142
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-13 20:00:00+00:00,2018-09-20 20:00:00+00:00,0.25,1.7537631062299222
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-14 04:00:00+00:00,2018-09-18 04:00:00+00:00,0.25,-1.0000000000000202
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-18 20:00:00+00:00,2018-09-25 20:00:00+00:00,0.25,1.528568629090159
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-20 20:00:00+00:00,2018-09-24 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-21 08:00:00+00:00,2018-09-27 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-25 04:00:00+00:00,2018-09-27 12:00:00+00:00,0.25,-1.0000000000000215
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-27 20:00:00+00:00,2018-10-02 20:00:00+00:00,0.25,0.3758659163287865
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-28 08:00:00+00:00,2018-10-02 20:00:00+00:00,0.25,0.13214209196022425
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-09-29 00:00:00+00:00,2018-10-02 12:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-10-01 04:00:00+00:00,2018-10-04 16:00:00+00:00,0.25,0.6254203451437668
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-10-01 08:00:00+00:00,2018-10-02 20:00:00+00:00,0.25,-0.9999999999999893
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-10-03 20:00:00+00:00,2018-10-04 20:00:00+00:00,0.25,-1.000000000000001
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-10-04 00:00:00+00:00,2018-10-04 16:00:00+00:00,0.25,-1.0000000000000095
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2018-10-11 04:00:00+00:00,2018-10-12 20:00:00+00:00,0.15,-0.9999999999999911
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2018-10-12 00:00:00+00:00,2018-10-12 20:00:00+00:00,0.15,-0.99999999999998
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2018-10-15 04:00:00+00:00,2018-10-15 12:00:00+00:00,0.25,-1.0000000000000102
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-10-31 04:00:00+00:00,2018-11-01 04:00:00+00:00,0.25,-1.0000000000000144
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-10-31 16:00:00+00:00,2018-10-31 20:00:00+00:00,0.25,-1.0000000000000162
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-11-06 20:00:00+00:00,2018-11-07 04:00:00+00:00,0.25,-1.0000000000000122
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-11-07 04:00:00+00:00,2018-11-07 08:00:00+00:00,0.25,-0.9999999999999842
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-11-08 20:00:00+00:00,2018-11-15 00:00:00+00:00,0.25,-0.9999999999999882
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-11-09 00:00:00+00:00,2018-11-09 20:00:00+00:00,0.25,-0.9999999999999991
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-11-12 12:00:00+00:00,2018-11-14 04:00:00+00:00,0.25,-0.9999999999999978
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-11-13 00:00:00+00:00,2018-11-13 16:00:00+00:00,0.25,-1.0000000000000147
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-11-27 20:00:00+00:00,2018-11-28 20:00:00+00:00,0.25,-1.0000000000000209
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-11-28 08:00:00+00:00,2018-11-28 20:00:00+00:00,0.25,-0.9999999999999744
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-12-13 16:00:00+00:00,2018-12-17 16:00:00+00:00,0.25,-1.0000000000000226
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2018-12-13 20:00:00+00:00,2018-12-14 20:00:00+00:00,0.25,-0.9999999999999821
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2018-12-24 16:00:00+00:00,2018-12-27 00:00:00+00:00,0.25,-1.0000000000000075
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2018-12-24 20:00:00+00:00,2018-12-26 20:00:00+00:00,0.25,-0.999999999999991
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-12-25 00:00:00+00:00,2018-12-28 00:00:00+00:00,0.15,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2018-12-27 04:00:00+00:00,2018-12-28 12:00:00+00:00,0.25,0.20483954276456032
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2018-12-28 12:00:00+00:00,2018-12-28 20:00:00+00:00,0.15,-0.9999999999999821
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2018-12-31 16:00:00+00:00,2019-01-03 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2018-12-31 20:00:00+00:00,2019-01-03 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-01-01 00:00:00+00:00,2019-01-02 20:00:00+00:00,0.25,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-01-02 08:00:00+00:00,2019-01-02 16:00:00+00:00,0.15,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-01-02 08:00:00+00:00,2019-01-02 20:00:00+00:00,0.25,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-01-02 12:00:00+00:00,2019-01-03 04:00:00+00:00,0.15,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-01-02 12:00:00+00:00,2019-01-02 20:00:00+00:00,0.25,-1.0000000000000033
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-01-03 04:00:00+00:00,2019-01-04 20:00:00+00:00,0.25,-1.0000000000000069
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-01-24 08:00:00+00:00,2019-01-25 08:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-01-24 16:00:00+00:00,2019-01-24 20:00:00+00:00,0.25,-1.0000000000000036
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2019-01-25 00:00:00+00:00,2019-01-25 16:00:00+00:00,0.15,0.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2019-01-25 08:00:00+00:00,2019-01-25 16:00:00+00:00,0.15,-1.0000000000000042
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2019-01-28 04:00:00+00:00,2019-01-29 20:00:00+00:00,0.15,-0.9999999999999865
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-01-31 00:00:00+00:00,2019-02-01 16:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-01-31 08:00:00+00:00,2019-02-01 20:00:00+00:00,0.25,-1.0000000000000178
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-01-31 12:00:00+00:00,2019-02-01 00:00:00+00:00,0.25,-1.000000000000008
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2019-02-05 08:00:00+00:00,2019-02-06 00:00:00+00:00,0.25,-1.0000000000000016
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-02-15 04:00:00+00:00,2019-02-15 16:00:00+00:00,0.25,-0.9999999999999785
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-02-19 08:00:00+00:00,2019-02-19 20:00:00+00:00,0.25,-0.9999999999999778
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-02-25 20:00:00+00:00,2019-02-27 16:00:00+00:00,0.15,3.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2019-02-27 12:00:00+00:00,2019-02-28 12:00:00+00:00,0.15,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-03-01 04:00:00+00:00,2019-03-04 20:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-03-01 08:00:00+00:00,2019-03-04 20:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-03-01 12:00:00+00:00,2019-03-07 20:00:00+00:00,0.25,-1.0000000000000098
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-03-07 16:00:00+00:00,2019-03-08 00:00:00+00:00,0.25,3.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-03-07 20:00:00+00:00,2019-03-08 16:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-03-08 00:00:00+00:00,2019-03-08 16:00:00+00:00,0.25,-1.0000000000000162
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-03-27 00:00:00+00:00,2019-04-02 00:00:00+00:00,0.25,1.9491489735794434
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-03-27 04:00:00+00:00,2019-03-27 12:00:00+00:00,0.25,-0.9999999999999923
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2019-03-27 10:00:00+00:00,2019-03-27 11:00:00+00:00,0.1,-0.9999999999999961
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-04-03 04:00:00+00:00,2019-04-08 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-04-05 00:00:00+00:00,2019-04-08 08:00:00+00:00,0.25,-1.0000000000000004
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-04-05 04:00:00+00:00,2019-04-08 04:00:00+00:00,0.25,-1.0000000000000226
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-04-12 12:00:00+00:00,2019-04-19 12:00:00+00:00,0.25,-0.0656389611553691
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-04-12 20:00:00+00:00,2019-04-19 20:00:00+00:00,0.25,-0.3910156267513521
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-04-17 04:00:00+00:00,2019-04-18 08:00:00+00:00,0.25,-0.9999999999999701
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2019-04-17 08:00:00+00:00,2019-04-17 20:00:00+00:00,0.25,-1.0000000000000024
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-04-23 20:00:00+00:00,2019-04-25 00:00:00+00:00,0.25,3.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-04-24 20:00:00+00:00,2019-04-26 16:00:00+00:00,0.25,-0.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2019-04-24 20:00:00+00:00,2019-04-26 16:00:00+00:00,0.15,-0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-04-25 00:00:00+00:00,2019-04-25 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-04-25 00:00:00+00:00,2019-04-25 08:00:00+00:00,0.25,-1.0000000000000238
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2019-04-25 03:00:00+00:00,2019-04-25 17:00:00+00:00,0.1,0.7826739746772216
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2019-04-25 12:00:00+00:00,2019-04-26 16:00:00+00:00,0.15,-1.0000000000000038
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2019-04-26 04:00:00+00:00,2019-04-26 10:00:00+00:00,0.1,-0.9999999999999687
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-04-30 08:00:00+00:00,2019-05-02 20:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-05-10 08:00:00+00:00,2019-05-14 16:00:00+00:00,0.25,2.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-13 16:00:00+00:00,2019-05-15 16:00:00+00:00,0.15,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-05-13 16:00:00+00:00,2019-05-14 08:00:00+00:00,0.25,-1.0000000000000149
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2019-05-14 08:00:00+00:00,2019-05-17 16:00:00+00:00,0.15,4.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2019-05-17 12:00:00+00:00,2019-05-21 16:00:00+00:00,0.15,0.989961841726017
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-05-21 08:00:00+00:00,2019-05-24 16:00:00+00:00,0.25,-1.000000000000005
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2019-05-22 00:00:00+00:00,2019-05-24 16:00:00+00:00,0.15,0.28045280631783054
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2019-05-23 08:00:00+00:00,2019-05-24 16:00:00+00:00,0.15,-1.0000000000000087
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-23 12:00:00+00:00,2019-05-29 12:00:00+00:00,0.15,1.5812178709089788
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-23 20:00:00+00:00,2019-05-24 16:00:00+00:00,0.15,-0.9999999999999969
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-24 00:00:00+00:00,2019-05-24 16:00:00+00:00,0.15,-1.0000000000000189
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-05-24 08:00:00+00:00,2019-05-24 16:00:00+00:00,0.25,-1.0000000000000036
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-28 12:00:00+00:00,2019-05-28 20:00:00+00:00,0.15,-0.9999999999999848
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-05-28 12:00:00+00:00,2019-05-28 16:00:00+00:00,0.25,-1.0000000000000198
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-29 12:00:00+00:00,2019-05-30 12:00:00+00:00,0.15,-0.9999999999999889
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-31 04:00:00+00:00,2019-06-05 12:00:00+00:00,0.15,0.20982808560516425
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-31 08:00:00+00:00,2019-06-04 20:00:00+00:00,0.15,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-05-31 08:00:00+00:00,2019-06-04 00:00:00+00:00,0.25,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-05-31 12:00:00+00:00,2019-05-31 20:00:00+00:00,0.15,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-05-31 12:00:00+00:00,2019-06-06 00:00:00+00:00,0.25,0.9867073129748837
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-05-31 20:00:00+00:00,2019-06-06 00:00:00+00:00,0.25,0.2569461917562288
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-06-01 00:00:00+00:00,2019-06-04 16:00:00+00:00,0.25,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-06-03 08:00:00+00:00,2019-06-04 16:00:00+00:00,0.15,-1.0000000000000033
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-06-03 08:00:00+00:00,2019-06-03 20:00:00+00:00,0.25,-1.0000000000000047
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-06-04 00:00:00+00:00,2019-06-06 00:00:00+00:00,0.25,-0.9999999999999905
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-06-17 20:00:00+00:00,2019-06-19 04:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-06-18 00:00:00+00:00,2019-06-18 20:00:00+00:00,0.15,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-06-19 08:00:00+00:00,2019-06-20 00:00:00+00:00,0.25,-1.000000000000022
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-06-20 04:00:00+00:00,2019-06-21 20:00:00+00:00,0.25,0.02928508418653376
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-06-20 20:00:00+00:00,2019-06-26 00:00:00+00:00,0.25,0.05598055507191369
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2019-06-21 08:00:00+00:00,2019-06-21 12:00:00+00:00,0.25,-0.999999999999987
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-06-22 00:00:00+00:00,2019-06-25 20:00:00+00:00,0.25,0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-06-24 04:00:00+00:00,2019-06-26 00:00:00+00:00,0.25,-0.9999999999999951
