trade_id,engine_group,engine,symbol,setup,side,entry_time,exit_time,risk_percent,risk_dollars,r_multiple,pre_equity,pre_drawdown_percent,pre_open_risk_total,pre_ict_open_risk,admission_reason,pnl,equity_before_exit,equity_after_exit,drawdown_after_exit
345,V12,GBPUSD_V10_PRECISION,GBPUSD,GBPUSD_SWING_V5_PULLBACK_ADDON,SELL,2016-02-22 16:00:00+00:00,2016-02-22 20:00:00+00:00,0.4,22.980914857646617,-1.0000000000000115,5745.2287144116535,2.375091228787685,0.15,0.0,v12_master_admitted,-22.980914857646884,5745.2287144116535,5722.247799554007,2.7655908638725393
344,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-02-22 16:00:00+00:00,2016-02-24 16:00:00+00:00,0.15,8.617843071617479,3.0,5745.2287144116535,2.375091228787685,0.0,0.0,v12_master_admitted,25.853529214852436,5722.247799554007,5748.101328768859,2.3262787744020805
348,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-02-24 20:00:00+00:00,2016-02-25 00:00:00+00:00,0.25,14.370253321922148,-0.9999999999999912,5748.101328768859,2.3262787744020805,0.3,0.0,v12_master_admitted,-14.370253321922021,5748.101328768859,5733.731075446937,2.5704630774660737
347,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-02-24 12:00:00+00:00,2016-02-25 16:00:00+00:00,0.15,8.58337169933101,-0.9999999999999972,5722.247799554007,2.7655908638725393,0.3,0.0,v12_master_admitted,-8.583371699330987,5733.731075446937,5725.147703747606,2.7163146911702665
349,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-02-25 12:00:00+00:00,2016-02-26 08:00:00+00:00,0.15,8.600596613170405,-1.0000000000000038,5733.731075446937,2.5704630774660737,0.3,0.0,v12_master_admitted,-8.600596613170437,5725.147703747606,5716.5471071344355,2.8624589965540714
346,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-02-23 00:00:00+00:00,2016-02-26 12:00:00+00:00,0.15,8.58337169933101,1.0241410804333404,5722.247799554007,2.7655908638725393,0.15,0.0,v12_master_admitted,8.790583565913819,5716.5471071344355,5725.337690700349,2.713086367312113
350,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-02-27 00:00:00+00:00,2016-03-01 12:00:00+00:00,0.15,8.588006536050523,-1.0000000000000129,5725.337690700349,2.713086367312113,0.0,0.0,v12_master_admitted,-8.588006536050633,5725.337690700349,5716.749684164299,2.859016737761147
351,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-03-09 08:00:00+00:00,2016-03-09 20:00:00+00:00,0.25,14.291874210410747,2.0,5716.749684164299,2.859016737761147,0.0,0.0,v12_master_admitted,28.583748420821493,5716.749684164299,5745.33343258512,2.3733118214499545
352,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-03-11 04:00:00+00:00,2016-03-11 20:00:00+00:00,0.25,14.3633335814628,2.0,5745.33343258512,2.3733118214499545,0.0,0.0,v12_master_admitted,28.7266671629256,5745.33343258512,5774.060099748046,1.8851783805571996
354,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-03-17 12:00:00+00:00,2016-03-17 16:00:00+00:00,0.15,8.66109014962207,-1.000000000000001,5774.060099748046,1.8851783805571996,0.25,0.0,v12_master_admitted,-8.661090149622078,5774.060099748046,5765.399009598424,2.032350612986369
353,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-03-17 08:00:00+00:00,2016-03-22 04:00:00+00:00,0.25,14.435150249370116,-0.0,5774.060099748046,1.8851783805571996,0.0,0.0,v12_master_admitted,-0.0,5765.399009598424,5765.399009598424,2.032350612986369
355,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-03-22 08:00:00+00:00,2016-03-22 12:00:00+00:00,0.25,14.413497523996059,-1.0000000000000158,5765.399009598424,2.032350612986369,0.0,0.0,v12_master_admitted,-14.413497523996286,5765.399009598424,5750.985512074427,2.2772697364539147
357,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-04-04 12:00:00+00:00,2016-04-04 16:00:00+00:00,0.15,8.62647826811164,-1.000000000000003,5750.985512074427,2.2772697364539147,0.25,0.0,v12_master_admitted,-8.626478268111667,5750.985512074427,5742.359033806315,2.423853831849238
356,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-04-01 20:00:00+00:00,2016-04-05 20:00:00+00:00,0.25,14.377463780186067,3.0,5750.985512074427,2.2772697364539147,0.0,0.0,v12_master_admitted,43.1323913405582,5742.359033806315,5785.491425146874,1.6909333548726362
358,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-04-05 20:00:00+00:00,2016-04-07 12:00:00+00:00,0.25,14.463728562867184,3.0,5785.491425146874,1.6909333548726362,0.0,0.0,v12_master_admitted,43.39118568860155,5785.491425146874,5828.882610835475,0.9536153550341806
359,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-04-07 12:00:00+00:00,2016-04-08 00:00:00+00:00,0.25,14.572206527088689,-0.0,5828.882610835475,0.9536153550341806,0.0,0.0,v12_master_admitted,-0.0,5828.882610835475,5828.882610835475,0.9536153550341806
360,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-04-08 00:00:00+00:00,2016-04-08 12:00:00+00:00,0.15,8.743323916253212,-0.9999999999999852,5828.882610835475,0.9536153550341806,0.0,0.0,v12_master_admitted,-8.743323916253082,5828.882610835475,5820.139286919222,1.102184932001623
361,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-04-14 08:00:00+00:00,2016-04-18 04:00:00+00:00,0.25,14.550348217298056,0.297316182560899,5820.139286919222,1.102184932001623,0.0,0.0,v12_master_admitted,4.32605398689884,5820.139286919222,5824.465340906121,1.0286751299025456
363,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2016-04-29 16:00:00+00:00,2016-05-03 12:00:00+00:00,0.25,14.561163352265304,3.0,5824.465340906121,1.0286751299025456,0.25,0.0,v12_master_admitted,43.68349005679591,5824.465340906121,5868.148830962917,0.2863901933768205
364,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2016-04-29 20:00:00+00:00,2016-05-03 12:00:00+00:00,0.25,14.561163352265304,3.0,5824.465340906121,1.0286751299025456,0.5,0.0,v12_master_admitted,43.68349005679591,5868.148830962917,5911.832321019712,0.0
365,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2016-05-02 04:00:00+00:00,2016-05-03 12:00:00+00:00,0.25,14.561163352265304,3.0,5824.465340906121,1.0286751299025456,0.75,0.0,v12_master_admitted,43.68349005679591,5911.832321019712,5955.515811076508,0.0
366,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,BUY,2016-05-02 16:00:00+00:00,2016-05-03 16:00:00+00:00,0.2,11.648930681812242,0.0,5824.465340906121,1.0286751299025456,1.0,0.0,v12_master_admitted,0.0,5955.515811076508,5955.515811076508,0.0
362,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-04-29 04:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,14.561163352265304,1.266866499166275,5824.465340906121,1.0286751299025456,0.0,0.0,v12_master_admitted,18.447050039872607,5955.515811076508,5973.962861116381,0.0
367,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2016-05-18 04:00:00+00:00,2016-05-19 00:00:00+00:00,0.25,14.934907152790952,-0.0,5973.962861116381,0.0,0.0,0.0,v12_master_admitted,-0.0,5973.962861116381,5973.962861116381,0.0
368,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,BUY,2016-05-18 16:00:00+00:00,2016-05-20 12:00:00+00:00,0.5,29.869814305581905,0.0,5973.962861116381,0.0,0.25,0.0,v12_master_admitted,0.0,5973.962861116381,5973.962861116381,0.0
369,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2016-05-24 04:00:00+00:00,2016-05-24 16:00:00+00:00,0.25,14.934907152790952,2.0,5973.962861116381,0.0,0.0,0.0,v12_master_admitted,29.869814305581905,5973.962861116381,6003.832675421962,0.0
371,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2016-05-26 04:00:00+00:00,2016-05-26 16:00:00+00:00,0.25,15.009581688554906,-1.000000000000002,6003.832675421962,0.0,0.5,0.0,v12_master_admitted,-15.009581688554936,6003.832675421962,5988.823093733407,0.25000000000000233
370,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,BUY,2016-05-25 16:00:00+00:00,2016-05-27 16:00:00+00:00,0.5,30.019163377109813,-0.9999999999999838,6003.832675421962,0.0,0.0,0.0,v12_master_admitted,-30.019163377109326,5988.823093733407,5958.803930356298,0.7499999999999918
372,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2016-05-27 00:00:00+00:00,2016-05-30 08:00:00+00:00,0.15,8.983234640600111,-1.00000000000002,5988.823093733407,0.25000000000000233,0.5,0.0,v12_master_admitted,-8.98323464060029,5958.803930356298,5949.820695715698,0.8996249999999921
373,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2016-05-31 08:00:00+00:00,2016-05-31 12:00:00+00:00,0.15,8.924731043573548,-1.00000000000001,5949.820695715698,0.8996249999999921,0.0,0.0,v12_master_admitted,-8.924731043573637,5949.820695715698,5940.895964672124,1.0482755624999989
374,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-06-02 16:00:00+00:00,2016-06-03 20:00:00+00:00,0.25,14.85223991168031,3.0,5940.895964672124,1.0482755624999989,0.0,0.0,v12_master_admitted,44.55671973504093,5940.895964672124,5985.452684407165,0.30613762921874704
375,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-06-03 08:00:00+00:00,2016-06-06 04:00:00+00:00,0.15,8.911343947008186,3.0,5940.895964672124,1.0482755624999989,0.25,0.0,v12_master_admitted,26.73403184102456,5985.452684407165,6012.186716248189,0.0
376,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-06-03 16:00:00+00:00,2016-06-06 04:00:00+00:00,0.15,8.911343947008186,3.0,5940.895964672124,1.0482755624999989,0.4,0.0,v12_master_admitted,26.73403184102456,6012.186716248189,6038.920748089214,0.0
379,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-06-04 00:00:00+00:00,2016-06-06 08:00:00+00:00,0.15,8.978179026610748,-0.0,5985.452684407165,0.30613762921874704,0.7,0.0,v12_master_admitted,-0.0,6038.920748089214,6038.920748089214,0.0
377,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-06-03 20:00:00+00:00,2016-06-06 20:00:00+00:00,0.15,8.978179026610748,-0.0,5985.452684407165,0.30613762921874704,0.3,0.0,v12_master_admitted,-0.0,6038.920748089214,6038.920748089214,0.0
378,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-06-03 20:00:00+00:00,2016-06-06 20:00:00+00:00,0.25,14.963631711017912,-0.9999999999999964,5985.452684407165,0.30613762921874704,0.44999999999999996,0.0,v12_master_admitted,-14.96363171101786,6038.920748089214,6023.957116378196,0.24778652238072002
380,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-06-11 00:00:00+00:00,2016-06-13 20:00:00+00:00,0.15,9.035935674567293,-0.0,6023.957116378196,0.24778652238072002,0.0,0.0,v12_master_admitted,-0.0,6023.957116378196,6023.957116378196,0.24778652238072002
381,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-06-13 08:00:00+00:00,2016-06-16 12:00:00+00:00,0.25,15.05989279094549,3.0,6023.957116378196,0.24778652238072002,0.15,0.0,v12_master_admitted,45.17967837283647,6023.957116378196,6069.1367947510325,0.0
382,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-06-16 08:00:00+00:00,2016-06-16 16:00:00+00:00,0.15,9.035935674567293,-0.0,6023.957116378196,0.24778652238072002,0.25,0.0,v12_master_admitted,-0.0,6069.1367947510325,6069.1367947510325,0.0
383,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-06-16 12:00:00+00:00,2016-06-22 00:00:00+00:00,0.25,15.17284198687758,-0.9999999999999948,6069.1367947510325,0.0,0.15,0.0,v12_master_admitted,-15.1728419868775,6069.1367947510325,6053.963952764155,0.2500000000000029
384,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,BUY,2016-06-23 16:00:00+00:00,2016-06-23 20:00:00+00:00,0.5,30.269819763820774,-1.0000000000000069,6053.963952764155,0.2500000000000029,0.0,0.0,v12_master_admitted,-30.269819763820983,6053.963952764155,6023.694133000334,0.7487500000000071
385,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2016-06-24 00:00:00+00:00,2016-06-24 04:00:00+00:00,0.15,9.0355411995005,-1.000000000000006,6023.694133000334,0.7487500000000071,0.0,0.0,v12_master_admitted,-9.035541199500553,6023.694133000334,6014.658591800833,0.8976268750000085
386,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-06-24 08:00:00+00:00,2016-06-24 12:00:00+00:00,0.25,15.036646479502084,-1.0000000000000002,6014.658591800833,0.8976268750000085,0.0,0.0,v12_master_admitted,-15.036646479502087,6014.658591800833,5999.621945321331,1.1453828078125146
389,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-07-06 04:00:00+00:00,2016-07-06 12:00:00+00:00,0.25,14.999054863303327,-0.0,5999.621945321331,1.1453828078125146,0.35,0.0,v12_master_admitted,-0.0,5999.621945321331,5999.621945321331,1.1453828078125146
388,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-07-06 00:00:00+00:00,2016-07-07 16:00:00+00:00,0.15,8.999432917981995,-0.0,5999.621945321331,1.1453828078125146,0.2,0.0,v12_master_admitted,-0.0,5999.621945321331,5999.621945321331,1.1453828078125146
387,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,SELL,2016-06-27 16:00:00+00:00,2016-07-12 08:00:00+00:00,0.2,11.999243890642664,0.4651158148612334,5999.621945321331,1.1453828078125146,0.0,0.0,v12_master_admitted,5.581038099914939,5999.621945321331,6005.202983421245,1.0534251161562405
390,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-07-14 08:00:00+00:00,2016-07-15 04:00:00+00:00,0.25,15.013007458553114,0.0,6005.202983421245,1.0534251161562405,0.0,0.0,v12_master_admitted,0.0,6005.202983421245,6005.202983421245,1.0534251161562405
391,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-08-02 12:00:00+00:00,2016-08-05 20:00:00+00:00,0.25,15.013007458553114,-0.0,6005.202983421245,1.0534251161562405,0.0,0.0,v12_master_admitted,-0.0,6005.202983421245,6005.202983421245,1.0534251161562405
392,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-08-04 04:00:00+00:00,2016-08-05 20:00:00+00:00,0.25,15.013007458553114,0.1177127767906511,6005.202983421245,1.0534251161562405,0.25,0.0,v12_master_admitted,1.7672227959250428,6005.202983421245,6006.97020621717,1.024306925947493
394,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-08-08 08:00:00+00:00,2016-08-09 20:00:00+00:00,0.25,15.017425515542925,2.0,6006.97020621717,1.024306925947493,0.5,0.0,v12_master_admitted,30.03485103108585,6006.97020621717,6037.005057248256,0.5294284605772288
393,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,SELL,2016-08-05 16:00:00+00:00,2016-08-10 04:00:00+00:00,0.5,30.026014917106227,-0.0,6005.202983421245,1.0534251161562405,0.5,0.0,v12_master_admitted,-0.0,6037.005057248256,6037.005057248256,0.5294284605772288
395,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-08-08 12:00:00+00:00,2016-08-10 04:00:00+00:00,0.15,9.010455309325755,-0.0,6006.97020621717,1.024306925947493,0.75,0.0,v12_master_admitted,-0.0,6037.005057248256,6037.005057248256,0.5294284605772288
396,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-08-10 20:00:00+00:00,2016-08-11 20:00:00+00:00,0.15,9.055507585872384,-0.0,6037.005057248256,0.5294284605772288,0.0,0.0,v12_master_admitted,-0.0,6037.005057248256,6037.005057248256,0.5294284605772288
397,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-08-11 12:00:00+00:00,2016-08-12 00:00:00+00:00,0.15,9.055507585872384,-1.0000000000000162,6037.005057248256,0.5294284605772288,0.15,0.0,v12_master_admitted,-9.055507585872531,6037.005057248256,6027.949549662383,0.6786343178863711
398,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-08-12 00:00:00+00:00,2016-08-12 16:00:00+00:00,0.15,9.041924324493573,-1.000000000000005,6027.949549662383,0.6786343178863711,0.0,0.0,v12_master_admitted,-9.04192432449362,6027.949549662383,6018.90762533789,0.8276163664095363
400,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-08-15 16:00:00+00:00,2016-08-16 12:00:00+00:00,0.15,9.028361438006835,-0.0,6018.90762533789,0.8276163664095363,0.15,0.0,v12_master_admitted,-0.0,6018.90762533789,6018.90762533789,0.8276163664095363
399,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-08-12 20:00:00+00:00,2016-08-16 20:00:00+00:00,0.15,9.028361438006835,-0.0,6018.90762533789,0.8276163664095363,0.0,0.0,v12_master_admitted,-0.0,6018.90762533789,6018.90762533789,0.8276163664095363
401,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-08-16 08:00:00+00:00,2016-08-16 20:00:00+00:00,0.25,15.047269063344725,0.0,6018.90762533789,0.8276163664095363,0.3,0.0,v12_master_admitted,0.0,6018.90762533789,6018.90762533789,0.8276163664095363
402,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-08-16 08:00:00+00:00,2016-08-16 20:00:00+00:00,0.25,15.047269063344725,-0.0,6018.90762533789,0.8276163664095363,0.55,0.0,v12_master_admitted,-0.0,6018.90762533789,6018.90762533789,0.8276163664095363
403,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-08-18 08:00:00+00:00,2016-08-19 08:00:00+00:00,0.25,15.047269063344725,-0.9999999999999964,6018.90762533789,0.8276163664095363,0.0,0.0,v12_master_admitted,-15.047269063344672,6018.90762533789,6003.860356274545,1.0755473254935186
404,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,SELL,2016-08-29 16:00:00+00:00,2016-08-31 12:00:00+00:00,0.2,12.007720712549089,-0.9999999999999823,6003.860356274545,1.0755473254935186,0.0,0.0,v12_master_admitted,-12.007720712548878,6003.860356274545,5991.852635561996,1.2733962308425248
405,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-09-07 04:00:00+00:00,2016-09-08 20:00:00+00:00,0.25,14.97963158890499,-1.000000000000009,5991.852635561996,1.2733962308425248,0.0,0.0,v12_master_admitted,-14.979631588905127,5991.852635561996,5976.873003973091,1.5202127402654229
406,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-09-16 16:00:00+00:00,2016-09-20 20:00:00+00:00,0.15,8.965309505959636,3.0,5976.873003973091,1.5202127402654229,0.0,0.0,v12_master_admitted,26.895928517878907,5976.873003973091,6003.76893249097,1.077053697596617
407,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-09-16 20:00:00+00:00,2016-09-21 08:00:00+00:00,0.15,8.965309505959636,3.0,5976.873003973091,1.5202127402654229,0.15,0.0,v12_master_admitted,26.895928517878907,6003.76893249097,6030.664861008849,0.6338946549278109
408,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-09-17 00:00:00+00:00,2016-09-21 08:00:00+00:00,0.15,8.965309505959636,-0.0,5976.873003973091,1.5202127402654229,0.3,0.0,v12_master_admitted,-0.0,6030.664861008849,6030.664861008849,0.6338946549278109
409,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-09-19 20:00:00+00:00,2016-09-21 08:00:00+00:00,0.15,8.965309505959636,-0.0,5976.873003973091,1.5202127402654229,0.44999999999999996,0.0,v12_master_admitted,-0.0,6030.664861008849,6030.664861008849,0.6338946549278109
410,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,SELL,2016-09-20 16:00:00+00:00,2016-09-22 00:00:00+00:00,0.2,11.953746007946181,-0.9999999999999908,5976.873003973091,1.5202127402654229,0.6,0.0,v12_master_admitted,-11.953746007946071,6030.664861008849,6018.711115000902,0.8308542294472835
411,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-09-21 08:00:00+00:00,2016-09-22 00:00:00+00:00,0.15,9.045997291513274,-0.9999999999999972,6030.664861008849,0.6338946549278109,0.2,0.0,v12_master_admitted,-9.045997291513249,6018.711115000902,6009.665117709389,0.9799033874648913
414,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,SELL,2016-09-26 12:00:00+00:00,2016-09-27 08:00:00+00:00,0.15,9.014497676564083,-0.9999999999999932,6009.665117709389,0.9799033874648913,0.5,0.0,v12_master_admitted,-9.014497676564023,6009.665117709389,6000.650620032825,1.1284335323836947
413,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-09-26 04:00:00+00:00,2016-09-27 12:00:00+00:00,0.25,15.024162794273472,2.0,6009.665117709389,0.9799033874648913,0.25,0.0,v12_master_admitted,30.048325588546945,6000.650620032825,6030.698945621371,0.6333330493210264
412,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2016-09-21 16:00:00+00:00,2016-09-28 16:00:00+00:00,0.25,15.076662152522122,0.1489088628982164,6030.664861008849,0.6338946549278109,0.35,0.0,v12_master_admitted,2.2450486174326447,6030.698945621371,6032.943994238804,0.596341814927123
415,V12,GBPUSD_V10_PRECISION,GBPUSD,SECONDARY_12UTC_BREAKOUT,SELL,2016-10-03 12:00:00+00:00,2016-10-06 16:00:00+00:00,0.4,24.13177597695522,3.0,6032.943994238804,0.596341814927123,0.0,0.0,v12_master_admitted,72.39532793086565,6032.943994238804,6105.33932216967,0.0
416,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2016-10-06 08:00:00+00:00,2016-10-07 04:00:00+00:00,0.15,9.049415991358206,4.0,6032.943994238804,0.596341814927123,0.4,0.0,v12_master_admitted,36.197663965432824,6105.33932216967,6141.536986135103,0.0
417,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,SELL,2016-10-06 16:00:00+00:00,2016-10-07 04:00:00+00:00,0.5,30.526696610848347,3.0,6105.33932216967,0.0,0.15,0.0,v12_master_admitted,91.58008983254504,6141.536986135103,6233.117075967648,0.0
419,V12,EURUSD_SWING_RETEST,EURUSD,H1_BREAKOUT_RETEST,SELL,2016-10-12 09:00:00+00:00,2016-10-12 10:00:00+00:00,0.1,6.233117075967648,-0.9999999999999534,6233.117075967648,0.0,0.25,0.0,v12_master_admitted,-6.233117075967358,6233.117075967648,6226.883958891681,0.09999999999999168
418,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,SELL,2016-10-12 04:00:00+00:00,2016-10-13 00:00:00+00:00,0.25,15.58279268991912,-0.0,6233.117075967648,0.0,0.0,0.0,v12_master_admitted,-0.0,6226.883958891681,6226.883958891681,0.09999999999999168
420,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2016-10-25 16:00:00+00:00,2016-10-25 20:00:00+00:00,0.25,15.567209897229201,-1.0000000000000069,6226.883958891681,0.09999999999999168,0.0,0.0,v12_master_admitted,-15.567209897229308,6226.883958891681,6211.316748994452,0.3497499999999897
421,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2016-10-26 04:00:00+00:00,2016-10-26 20:00:00+00:00,0.25,15.528291872486129,-1.0000000000000115,6211.316748994452,0.3497499999999897,0.0,0.0,v12_master_admitted,-15.528291872486308,6211.316748994452,6195.788457121966,0.5988756249999889
422,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2016-10-27 20:00:00+00:00,2016-10-29 00:00:00+00:00,0.25,15.489471142804915,-1.000000000000006,6195.788457121966,0.5988756249999889,0.0,0.0,v12_master_admitted,-15.489471142805007,6195.788457121966,6180.2989859791605,0.8473784359374916
