symbol,engine,setup,profile,side,entry_time,exit_time,r_multiple,session_high,session_low,signal_atr
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2013-04-30 11:00:00+00:00,2013-04-30 15:00:00+00:00,1.5,103570.0,103384.0,118.34480939180233
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2013-05-03 16:00:00+00:00,2013-05-06 16:00:00+00:00,-0.4965502858889635,155543.0,155200.0,254.87995232418416
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2013-05-03 16:00:00+00:00,2013-05-06 22:00:00+00:00,-0.4103201814491966,155543.0,155200.0,254.87995232418416
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,BUY,2013-05-06 14:00:00+00:00,2013-05-06 15:00:00+00:00,-1.0,154786.0,154363.0,237.22736327467737
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,BUY,2013-05-06 14:00:00+00:00,2013-05-06 15:00:00+00:00,-1.0,154786.0,154363.0,237.22736327467737
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2013-05-07 11:00:00+00:00,2013-05-07 13:00:00+00:00,-1.0,155518.0,155349.0,112.95472758235029
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2013-05-07 11:00:00+00:00,2013-05-07 13:00:00+00:00,-1.0,155518.0,155349.0,112.95472758235029
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2013-05-07 11:00:00+00:00,2013-05-07 13:00:00+00:00,-1.0,155518.0,155349.0,112.95472758235029
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,SELL,2013-05-08 10:00:00+00:00,2013-05-08 15:00:00+00:00,-1.0,101921.0,101545.0,149.5789966126893
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,SELL,2013-05-08 10:00:00+00:00,2013-05-08 15:00:00+00:00,-1.0,101921.0,101545.0,149.5789966126893
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2013-05-08 10:00:00+00:00,2013-05-08 15:00:00+00:00,-1.0,101921.0,101545.0,149.5789966126893
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2013-05-09 10:00:00+00:00,2013-05-09 12:00:00+00:00,-1.0,131672.0,131532.0,137.71628037477234
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2013-05-09 10:00:00+00:00,2013-05-09 12:00:00+00:00,-1.0,131672.0,131532.0,137.71628037477234
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2013-05-09 10:00:00+00:00,2013-05-09 12:00:00+00:00,-1.0,131672.0,131532.0,137.71628037477234
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2013-05-09 13:00:00+00:00,2013-05-09 14:00:00+00:00,-1.0,131769.0,131412.0,154.98238629131737
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2013-05-09 13:00:00+00:00,2013-05-09 14:00:00+00:00,-1.0,131769.0,131412.0,154.98238629131737
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,BUY,2013-05-13 09:00:00+00:00,2013-05-13 10:00:00+00:00,-1.0,156759.0,156268.0,307.4493685894792
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,BUY,2013-05-13 09:00:00+00:00,2013-05-13 10:00:00+00:00,-1.0,156759.0,156268.0,307.4493685894792
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,BUY,2013-05-13 09:00:00+00:00,2013-05-13 10:00:00+00:00,-1.0,156759.0,156268.0,307.4493685894792
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,SELL,2013-05-13 10:00:00+00:00,2013-05-13 14:00:00+00:00,-1.0,129771.0,129596.0,194.6779873146903
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,SELL,2013-05-13 10:00:00+00:00,2013-05-13 14:00:00+00:00,-1.0,129771.0,129596.0,194.6779873146903
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,SELL,2013-05-13 10:00:00+00:00,2013-05-13 14:00:00+00:00,-1.0,129771.0,129596.0,194.6779873146903
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2013-05-13 18:00:00+00:00,2013-05-14 02:00:00+00:00,-1.0,102151.0,101771.0,200.07220143322476
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,SELL,2013-05-14 12:00:00+00:00,2013-05-14 23:00:00+00:00,1.5,130258.0,129766.0,194.18256588389193
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,SELL,2013-05-14 12:00:00+00:00,2013-05-15 09:00:00+00:00,2.0,130258.0,129766.0,194.18256588389193
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,SELL,2013-05-14 12:00:00+00:00,2013-05-15 13:00:00+00:00,2.5,130258.0,129766.0,194.18256588389193
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,BUY,2013-05-14 12:00:00+00:00,2013-05-14 14:00:00+00:00,-1.0,155817.0,155326.0,281.29836660004025
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,BUY,2013-05-14 12:00:00+00:00,2013-05-14 14:00:00+00:00,-1.0,155817.0,155326.0,281.29836660004025
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,BUY,2013-05-14 12:00:00+00:00,2013-05-14 14:00:00+00:00,-1.0,155817.0,155326.0,281.29836660004025
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,BUY,2013-05-14 12:00:00+00:00,2013-05-14 18:00:00+00:00,1.5,101826.0,101362.0,189.35688360430692
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,BUY,2013-05-14 12:00:00+00:00,2013-05-14 18:00:00+00:00,2.0,101826.0,101362.0,189.35688360430692
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_25,BUY,2013-05-14 12:00:00+00:00,2013-05-15 09:00:00+00:00,2.5,101826.0,101362.0,189.35688360430692
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,SELL,2013-05-15 08:00:00+00:00,2013-05-15 09:00:00+00:00,1.5,129412.0,129208.0,166.94382423363942
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,SELL,2013-05-15 08:00:00+00:00,2013-05-15 09:00:00+00:00,2.0,129412.0,129208.0,166.94382423363942
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,SELL,2013-05-15 08:00:00+00:00,2013-05-15 12:00:00+00:00,2.5,129412.0,129208.0,166.94382423363942
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_20,BUY,2013-05-15 17:00:00+00:00,2013-05-16 17:00:00+00:00,-1.0,102321.0,102046.0,250.16610624117808
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2013-05-15 17:00:00+00:00,2013-05-16 17:00:00+00:00,-1.0,102321.0,102046.0,250.16610624117808
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2013-05-16 18:00:00+00:00,2013-05-17 16:00:00+00:00,1.5,102286.0,101970.0,239.73505576979647
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,SELL,2013-05-17 13:00:00+00:00,2013-05-20 20:00:00+00:00,-0.5385205590620152,128827.0,128504.0,183.9356280025726
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,SELL,2013-05-17 13:00:00+00:00,2013-05-17 16:00:00+00:00,1.5,128827.0,128504.0,183.9356280025726
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,BUY,2013-05-17 16:00:00+00:00,2013-05-17 17:00:00+00:00,1.5,156365.0,155933.0,276.9294926236256
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,BUY,2013-05-17 16:00:00+00:00,2013-05-20 15:00:00+00:00,-1.0,156365.0,155933.0,276.9294926236256
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,SELL,2013-05-20 08:00:00+00:00,2013-05-20 11:00:00+00:00,-1.0,97750.0,97370.0,207.95120614774635
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,SELL,2013-05-20 08:00:00+00:00,2013-05-20 11:00:00+00:00,-1.0,97750.0,97370.0,207.95120614774635
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2013-05-20 08:00:00+00:00,2013-05-20 11:00:00+00:00,-1.0,97857.0,97370.0,207.95120614774635
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,BUY,2013-05-20 08:00:00+00:00,2013-05-20 10:00:00+00:00,-1.0,102917.0,102617.0,184.05592948059092
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,BUY,2013-05-20 11:00:00+00:00,2013-05-20 15:00:00+00:00,-1.0,156188.0,155819.0,249.8566849295533
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,BUY,2013-05-20 11:00:00+00:00,2013-05-20 15:00:00+00:00,-1.0,156188.0,155819.0,249.8566849295533
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2013-05-20 12:00:00+00:00,2013-05-20 14:00:00+00:00,-1.0,152021.0,151656.0,189.19495738022866
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,SELL,2013-05-20 12:00:00+00:00,2013-05-20 14:00:00+00:00,-1.0,152021.0,151656.0,189.19495738022866
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,SELL,2013-05-20 12:00:00+00:00,2013-05-20 15:00:00+00:00,-1.0,152021.0,151656.0,189.19495738022866
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,BUY,2013-05-20 12:00:00+00:00,2013-05-20 15:00:00+00:00,-1.0,102917.0,102617.0,175.68511562617547
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_25,BUY,2013-05-20 12:00:00+00:00,2013-05-20 15:00:00+00:00,-1.0,102917.0,102617.0,175.68511562617547
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,SELL,2013-05-20 15:00:00+00:00,2013-05-20 17:00:00+00:00,-1.0,97857.0,97370.0,200.3775362892061
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2013-05-21 09:00:00+00:00,2013-05-21 13:00:00+00:00,1.5,98231.0,97509.0,208.64388017939422
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,SELL,2013-05-22 13:00:00+00:00,2013-05-22 16:00:00+00:00,-1.0,129444.0,129033.0,165.56004548079082
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2013-05-22 17:00:00+00:00,2013-05-23 17:00:00+00:00,-0.16418380496719462,151554.0,150740.0,270.5812578507301
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2013-05-22 17:00:00+00:00,2013-05-23 23:00:00+00:00,-0.5371718808720881,151554.0,150740.0,270.5812578507301
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2013-05-23 08:00:00+00:00,2013-05-23 10:00:00+00:00,-1.0,150461.0,150138.00000000003,205.62478489597441
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,SELL,2013-05-23 08:00:00+00:00,2013-05-23 10:00:00+00:00,-1.0,150461.0,150138.00000000003,205.62478489597441
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,SELL,2013-05-23 08:00:00+00:00,2013-05-23 10:00:00+00:00,-1.0,150461.0,150138.00000000003,205.62478489597441
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,SELL,2013-05-23 14:00:00+00:00,2013-05-23 16:00:00+00:00,-1.0,96941.0,96252.0,305.7157094787855
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2013-05-23 15:00:00+00:00,2013-05-23 18:00:00+00:00,-1.0,150801.0,150213.0,222.98888135495818
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2013-05-23 15:00:00+00:00,2013-05-23 18:00:00+00:00,-1.0,150801.0,150213.0,222.98888135495818
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,SELL,2013-05-27 13:00:00+00:00,2013-05-27 16:00:00+00:00,2.0,96510.0,96148.0,183.51326386863445
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,SELL,2013-05-28 16:00:00+00:00,2013-05-28 17:00:00+00:00,2.0,129291.0,128927.0,173.74532708644168
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,SELL,2013-05-28 16:00:00+00:00,2013-05-28 17:00:00+00:00,1.5,129291.0,128927.0,173.74532708644168
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2013-05-30 08:00:00+00:00,2013-05-30 13:00:00+00:00,1.5,96910.0,95831.0,275.9848704618275
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,SELL,2013-05-30 14:00:00+00:00,2013-05-30 15:00:00+00:00,-1.0,129854.0,129509.0,229.6091947636521
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,SELL,2013-05-30 15:00:00+00:00,2013-05-31 10:00:00+00:00,1.5,101535.0,100596.0,372.9674453164715
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2013-06-10 11:00:00+00:00,2013-06-10 21:00:00+00:00,1.5,132279.0,131860.0,198.8185409936701
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2013-06-10 11:00:00+00:00,2013-06-11 06:00:00+00:00,2.0,132279.0,131860.0,198.8185409936701
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2013-06-10 11:00:00+00:00,2013-06-11 13:00:00+00:00,2.5,132279.0,131860.0,198.8185409936701
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2013-06-11 17:00:00+00:00,2013-06-12 19:00:00+00:00,2.0,132768.0,132567.0,219.02272962578846
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2013-06-11 17:00:00+00:00,2013-06-12 11:00:00+00:00,1.5,132768.0,132567.0,219.02272962578846
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2013-06-11 17:00:00+00:00,2013-06-12 17:00:00+00:00,1.1654144570135416,155907.0,155367.0,249.93026367723039
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2013-06-11 17:00:00+00:00,2013-06-12 23:00:00+00:00,1.268088270809647,155907.0,155367.0,249.93026367723039
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2013-06-12 10:00:00+00:00,2013-06-12 12:00:00+00:00,-1.0,133169.0,133063.0,163.52336455057883
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2013-06-12 10:00:00+00:00,2013-06-12 12:00:00+00:00,-1.0,133169.0,133063.0,163.52336455057883
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2013-06-12 10:00:00+00:00,2013-06-12 12:00:00+00:00,-1.0,133169.0,133063.0,163.52336455057883
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2013-06-12 10:00:00+00:00,2013-06-13 10:00:00+00:00,-0.08832507001097903,156508.0,156370.0,183.67159819597504
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2013-06-12 10:00:00+00:00,2013-06-13 16:00:00+00:00,0.194604364636767,156508.0,156370.0,183.67159819597504
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2013-06-12 10:00:00+00:00,2013-06-13 22:00:00+00:00,1.0805442289232987,156508.0,156370.0,183.67159819597504
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,SELL,2013-06-12 13:00:00+00:00,2013-06-12 18:00:00+00:00,1.5,96585.0,95922.0,397.8037185729745
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2013-06-12 17:00:00+00:00,2013-06-13 10:00:00+00:00,2.0,133343.0,132924.0,204.45636564172264
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2013-06-12 17:00:00+00:00,2013-06-13 04:00:00+00:00,1.5,133343.0,132924.0,204.45636564172264
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2013-06-13 14:00:00+00:00,2013-06-13 19:00:00+00:00,1.5,156972.99999999997,156569.0,186.19247410484502
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2013-06-13 14:00:00+00:00,2013-06-13 19:00:00+00:00,2.0,156972.99999999997,156569.0,186.19247410484502
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2013-06-14 08:00:00+00:00,2013-06-14 09:00:00+00:00,-1.0,133734.0,133480.0,178.1785281262141
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2013-06-14 08:00:00+00:00,2013-06-14 09:00:00+00:00,-1.0,133734.0,133480.0,178.1785281262141
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2013-06-14 08:00:00+00:00,2013-06-14 09:00:00+00:00,-1.0,133734.0,133480.0,178.1785281262141
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2013-06-14 08:00:00+00:00,2013-06-14 09:00:00+00:00,-1.0,157188.00000000003,156963.0,181.9315128480717
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2013-06-14 08:00:00+00:00,2013-06-14 09:00:00+00:00,-1.0,157188.00000000003,156963.0,181.9315128480717
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2013-06-14 08:00:00+00:00,2013-06-14 09:00:00+00:00,-1.0,157188.00000000003,156963.0,181.9315128480717
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2013-06-14 16:00:00+00:00,2013-06-17 22:00:00+00:00,2.0,133546.0,133205.0,186.21814421973556
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2013-06-14 16:00:00+00:00,2013-06-17 02:00:00+00:00,1.5,133546.0,133205.0,186.21814421973556
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2013-06-17 08:00:00+00:00,2013-06-17 10:00:00+00:00,1.5,133574.0,133206.0,139.95674719339797
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2013-06-17 08:00:00+00:00,2013-06-17 16:00:00+00:00,2.0,133574.0,133206.0,139.95674719339797
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2013-06-17 08:00:00+00:00,2013-06-17 22:00:00+00:00,2.5,133574.0,133206.0,139.95674719339797
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2013-06-17 10:00:00+00:00,2013-06-17 17:00:00+00:00,1.5,96216.0,95638.0,240.2611135007438
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2013-06-17 10:00:00+00:00,2013-06-17 16:00:00+00:00,1.5,157317.0,157006.0,175.20107412228242
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2013-06-17 10:00:00+00:00,2013-06-17 19:00:00+00:00,-1.0,157317.0,157006.0,175.20107412228242
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2013-06-17 10:00:00+00:00,2013-06-17 19:00:00+00:00,-1.0,157317.0,157006.0,175.20107412228242
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,SELL,2013-06-17 11:00:00+00:00,2013-06-17 21:00:00+00:00,-1.0,94824.0,94178.0,324.04681457844754
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,SELL,2013-06-17 11:00:00+00:00,2013-06-17 21:00:00+00:00,-1.0,94824.0,94178.0,324.04681457844754
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_25,SELL,2013-06-17 11:00:00+00:00,2013-06-17 21:00:00+00:00,-1.0,94824.0,94178.0,324.04681457844754
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_20,SELL,2013-06-17 16:00:00+00:00,2013-06-17 17:00:00+00:00,-1.0,94835.0,94178.0,294.9545872353699
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,SELL,2013-06-17 16:00:00+00:00,2013-06-17 17:00:00+00:00,-1.0,94835.0,94178.0,294.9545872353699
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2013-06-18 10:00:00+00:00,2013-06-19 10:00:00+00:00,0.41626585870005534,133670.0,133536.0,156.11336072272414
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2013-06-18 10:00:00+00:00,2013-06-19 16:00:00+00:00,0.38586441958151196,133670.0,133536.0,156.11336072272414
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2013-06-18 10:00:00+00:00,2013-06-19 21:00:00+00:00,-1.0,133670.0,133536.0,156.11336072272414
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2013-06-20 14:00:00+00:00,2013-06-20 16:00:00+00:00,-1.0,132677.0,131928.0,243.849862700493
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2013-06-24 14:00:00+00:00,2013-06-24 15:00:00+00:00,-1.0,98700.0,97957.0,314.2469580614007
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,SELL,2013-06-24 16:00:00+00:00,2013-06-24 20:00:00+00:00,-1.0,92517.0,91913.0,337.5571730099348
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2013-06-25 12:00:00+00:00,2013-06-25 17:00:00+00:00,1.5,92760.0,92042.0,319.0246642225525
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,SELL,2013-06-27 12:00:00+00:00,2013-06-28 05:00:00+00:00,-1.0,149980.0,149486.0,331.24017865726626
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,SELL,2013-06-27 12:00:00+00:00,2013-06-28 05:00:00+00:00,-1.0,149980.0,149486.0,331.24017865726626
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,SELL,2013-06-27 12:00:00+00:00,2013-06-28 05:00:00+00:00,-1.0,149980.0,149486.0,331.24017865726626
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,SELL,2013-07-01 10:00:00+00:00,2013-07-01 14:00:00+00:00,-1.0,91748.0,91214.0,248.0023231565629
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,SELL,2013-07-01 10:00:00+00:00,2013-07-01 14:00:00+00:00,-1.0,91748.0,91214.0,248.0023231565629
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,SELL,2013-07-01 10:00:00+00:00,2013-07-01 17:00:00+00:00,-1.0,91868.0,91214.0,248.0023231565629
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,SELL,2013-07-01 13:00:00+00:00,2013-07-01 14:00:00+00:00,-1.0,91868.0,91214.0,252.65528570516352
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,SELL,2013-07-04 09:00:00+00:00,2013-07-04 11:00:00+00:00,-1.0,91182.0,90728.0,231.4460011715405
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,SELL,2013-07-04 09:00:00+00:00,2013-07-04 11:00:00+00:00,-1.0,91182.0,90728.0,231.4460011715405
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,BUY,2013-07-04 10:00:00+00:00,2013-07-04 15:00:00+00:00,1.5,100096.0,99692.0,206.05824874629175
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,BUY,2013-07-04 10:00:00+00:00,2013-07-04 15:00:00+00:00,2.0,100096.0,99692.0,206.05824874629175
